UT (Unique WOS ID),Publication Year,topic_bertopic,topic_lda,topic_nmf,topic_kmeans
WOS:000889662100001,2022,28,78,7,26
WOS:001125100300001,2024,19,38,74,29
WOS:001364654000003,2024,7,38,61,68
WOS:000511348100001,2020,52,52,72,19
WOS:000779983700001,2022,-1,38,73,37
WOS:001582538300013,2025,33,52,48,59
WOS:000928735700001,2023,1,38,4,77
WOS:000651444800001,2022,18,52,50,59
WOS:001111235400001,2023,-1,23,59,73
WOS:000928510500001,2023,31,52,71,67
WOS:001001438400015,2023,13,52,51,58
WOS:000587500300002,2020,53,38,69,53
WOS:000509986900001,2020,11,78,13,18
WOS:000778942700001,2022,104,38,64,53
WOS:000694743000002,2021,19,38,75,29
WOS:001646952900001,2025,79,52,28,79
WOS:001658336000001,2026,46,52,56,38
WOS:001173518200001,2024,32,4,25,14
WOS:001117825900001,2023,96,52,64,79
WOS:001209543100001,2024,13,52,51,37
WOS:000830872900006,2022,-1,52,19,24
WOS:000541815600001,2020,12,52,48,36
WOS:001459487400001,2026,13,52,71,62
WOS:000742551600013,2022,49,38,74,22
WOS:000509845000001,2021,54,52,75,22
WOS:000510965500019,2020,1,38,4,77
WOS:000557258100001,2022,-1,38,3,46
WOS:000595654900001,2020,-1,38,3,46
WOS:001022643100001,2023,40,52,16,62
WOS:000515201200019,2020,66,38,74,58
WOS:000733641700001,2021,60,38,77,65
WOS:001461106700001,2025,74,23,20,37
WOS:000625757800012,2021,54,38,75,79
WOS:000640597200001,2021,66,52,23,58
WOS:001471358200001,2025,1,38,4,77
WOS:000831119400001,2023,16,38,23,58
WOS:001402559300006,2025,33,52,48,59
WOS:000720194200003,2022,18,52,74,59
WOS:000830872900009,2022,78,52,76,62
WOS:000804358100001,2024,40,52,74,40
WOS:000531853600007,2020,50,52,55,42
WOS:000719680200001,2022,1,38,4,77
WOS:000925052200042,2022,14,38,71,15
WOS:000612171800005,2020,10,23,22,9
WOS:001061761200001,2023,1,52,4,77
WOS:000551714500002,2020,29,52,68,47
WOS:000910243200001,2023,72,52,75,22
WOS:000864868900001,2024,60,23,69,0
WOS:001007402100001,2023,88,52,56,40
WOS:000799999000002,2022,92,38,59,73
WOS:000607506700035,2021,66,38,28,79
WOS:001265665400001,2024,26,52,41,8
WOS:001111984400001,2024,13,52,34,7
WOS:001130632200001,2024,37,52,71,56
WOS:001003681600001,2023,26,38,4,8
WOS:001522511500001,2025,88,52,56,65
WOS:000660076900036,2021,3,38,60,4
WOS:001642477600001,2026,0,52,8,7
WOS:000878174500010,2022,85,77,74,65
WOS:001266850300001,2024,13,38,51,6
WOS:000855452900008,2022,60,38,60,53
WOS:001654980700001,2025,52,52,72,8
WOS:000820942800002,2022,2,52,6,22
WOS:000608485500009,2020,93,52,79,36
WOS:000791228600017,2022,86,52,43,27
WOS:001033490900001,2024,10,23,22,9
WOS:000579177600026,2020,92,52,59,73
WOS:000641024600001,2021,47,52,74,55
WOS:001268685600001,2024,68,38,74,37
WOS:001200336300001,2024,97,38,72,35
WOS:000910853700007,2023,29,52,68,47
WOS:001582420900002,2026,-1,52,61,42
WOS:001518728700001,2025,17,52,76,78
WOS:001197962600001,2024,13,38,51,58
WOS:000896448000002,2023,-1,52,34,59
WOS:000761259900002,2022,58,23,39,25
WOS:000786657200009,2022,19,38,58,6
WOS:000920648800028,2023,23,78,47,76
WOS:000724352600001,2021,2,38,73,22
WOS:001477561700002,2025,93,52,79,79
WOS:000948404900001,2024,45,38,77,33
WOS:000905129800001,2023,21,78,7,57
WOS:000575220300001,2021,39,52,74,56
WOS:001551918100001,2025,40,52,6,40
WOS:000604814300001,2021,42,38,63,29
WOS:001399425300001,2023,13,52,7,57
WOS:000612484200006,2020,-1,52,49,62
WOS:001457338500001,2025,78,52,38,79
WOS:000836138700001,2023,48,77,37,21
WOS:000923856900007,2022,17,52,26,27
WOS:000729864000006,2022,-1,38,20,37
WOS:000903783100001,2022,2,38,76,22
WOS:001489556700013,2025,65,52,74,37
WOS:000501596400032,2020,29,52,68,47
WOS:001136097100001,2024,19,38,74,29
WOS:000514403200002,2020,16,52,68,58
WOS:000917162700001,2023,-1,52,64,22
WOS:001220713200001,2024,60,23,69,0
WOS:001171640000007,2023,93,52,79,56
WOS:000711845400007,2021,101,52,43,23
WOS:001255200000001,2024,79,38,74,29
WOS:001206866600001,2024,4,38,64,46
WOS:001421421400001,2025,39,52,51,56
WOS:000712128100001,2022,6,52,66,23
WOS:000530297600001,2020,58,23,39,25
WOS:001348744800001,2024,33,52,4,16
WOS:000991953400001,2023,-1,23,39,25
WOS:000793172800005,2022,73,38,74,71
WOS:000719170200001,2021,14,77,71,51
WOS:000782950900001,2022,94,78,74,26
WOS:001573508300001,2025,31,38,5,67
WOS:000616251600023,2021,2,52,6,16
WOS:000532754600003,2020,93,52,79,42
WOS:000655406500001,2022,15,38,63,66
WOS:001619460000002,2026,86,52,60,56
WOS:001284428000001,2024,-1,52,56,57
WOS:001126227500001,2024,1,38,55,77
WOS:001591119700001,2025,6,52,43,23
WOS:001464197100001,2025,83,77,49,15
WOS:000649012700017,2021,104,38,61,53
WOS:001019824100001,2024,52,52,72,19
WOS:000649050200041,2021,25,38,58,12
WOS:001000885300005,2023,31,52,72,78
WOS:001305462200045,2024,1,38,78,43
WOS:000692930400001,2021,90,38,58,12
WOS:001300868100001,2025,79,52,6,79
WOS:001501738600001,2025,-1,52,11,71
WOS:000979836100001,2023,6,52,43,23
WOS:000788366200001,2022,2,38,52,22
WOS:001329887000017,2024,-1,38,69,37
WOS:001196028100001,2024,-1,52,79,42
WOS:000583520300001,2021,25,38,58,12
WOS:001603380200001,2025,6,52,43,23
WOS:000634994900001,2021,29,52,68,70
WOS:001327647500001,2025,104,38,45,6
WOS:001074807500001,2023,74,52,76,37
WOS:000654537900001,2022,26,38,41,8
WOS:000620257300015,2021,-1,38,4,46
WOS:000956707500001,2023,28,52,60,57
WOS:000640977600003,2020,52,52,72,19
WOS:000625757800074,2021,-1,38,61,56
WOS:001045026100001,2024,-1,52,40,59
WOS:000763398300001,2022,13,78,51,76
WOS:001183771400001,2024,23,78,7,76
WOS:001216267800002,2024,52,52,72,19
WOS:000772582100001,2022,21,52,18,72
WOS:001002476600001,2023,17,52,26,78
WOS:000755429400001,2022,-1,52,76,40
WOS:000819681100017,2022,28,52,7,57
WOS:001356004700001,2024,26,52,76,8
WOS:001389472400001,2024,1,38,4,77
WOS:001455354100005,2025,13,52,76,7
WOS:001251392900001,2025,5,38,74,1
WOS:000896512900003,2023,21,52,51,72
WOS:001259202100001,2024,92,23,59,73
WOS:000674040100001,2022,6,52,43,23
WOS:001032821700001,2024,17,52,19,78
WOS:000671461800009,2021,12,38,5,36
WOS:001290666800001,2025,-1,52,74,62
WOS:000533546500001,2021,12,52,68,36
WOS:001180805900001,2024,17,38,26,27
WOS:000873895800003,2022,14,52,71,7
WOS:001199146400001,2024,59,52,3,17
WOS:000751714800001,2022,13,52,41,8
WOS:000860227200055,2022,13,38,51,6
WOS:001215157600001,2025,-1,77,3,46
WOS:000646179400007,2021,-1,52,27,38
WOS:000515201200020,2020,-1,38,74,65
WOS:000577369000032,2020,41,52,54,20
WOS:000577603800005,2020,14,38,71,53
WOS:001431126700001,2025,37,52,9,56
WOS:000562441200001,2022,-1,77,74,65
WOS:000677276300001,2022,4,38,3,46
WOS:001016054400001,2023,89,52,68,62
WOS:001501622700001,2025,-1,38,76,65
WOS:000978587700001,2023,29,52,59,73
WOS:000731988700041,2021,-1,38,69,53
WOS:000655555400015,2021,23,52,55,7
WOS:001308105700002,2024,93,52,79,8
WOS:000684946800001,2021,21,52,19,24
WOS:000733176300001,2022,1,38,78,11
WOS:000766836700001,2022,6,52,68,23
WOS:000681489800001,2021,33,52,48,16
WOS:000511483000006,2020,6,52,74,23
WOS:001388257300001,2025,1,38,4,77
WOS:000781811600001,2024,25,38,58,12
WOS:001027263100001,2021,23,52,34,7
WOS:000529203900001,2020,1,38,4,77
WOS:000950734300001,2023,65,52,56,79
WOS:001272318700001,2024,67,52,78,42
WOS:001225338900001,2024,55,38,69,53
WOS:001582955800002,2025,13,78,47,76
WOS:001159365200009,2024,0,23,69,53
WOS:001542689000001,2025,56,38,46,71
WOS:001532165300001,2025,86,38,74,41
WOS:000945281700001,2024,50,52,53,42
WOS:001583463500001,2025,42,52,28,79
WOS:000709723500001,2021,13,52,60,76
WOS:000676745300001,2021,60,38,69,53
WOS:000595918300083,2020,87,52,59,65
WOS:001589185100001,2025,65,52,68,47
WOS:000572962100026,2020,11,23,68,31
WOS:001523800700001,2025,30,52,77,24
WOS:000811298700001,2022,74,52,74,37
WOS:000621425700004,2021,65,52,76,67
WOS:000610363300006,2020,-1,52,47,26
WOS:000555131300001,2021,50,52,74,42
WOS:000660934200001,2022,83,38,76,77
WOS:000832820900001,2023,102,52,76,59
WOS:001054027200001,2023,66,52,68,58
WOS:000715597500001,2021,12,52,59,36
WOS:000860464600004,2022,-1,23,59,73
WOS:000791349300001,2022,27,52,45,70
WOS:001447005000026,2025,2,52,6,50
WOS:001086380800001,2023,56,38,54,71
WOS:000716431400001,2021,55,52,76,62
WOS:000514711600001,2021,73,38,74,38
WOS:001592073600001,2026,26,52,41,8
WOS:000809794400001,2023,23,52,69,7
WOS:000615898300007,2021,21,52,48,63
WOS:000580596400002,2020,21,52,18,72
WOS:000651454000001,2021,-1,38,73,40
WOS:001568391300007,2025,101,52,56,40
WOS:000654535400001,2022,78,52,72,19
WOS:001131741500001,2024,23,78,7,76
WOS:001551975800001,2025,96,52,59,73
WOS:001312441100001,2024,10,78,22,9
WOS:000573431000017,2020,30,52,19,24
WOS:000581820500001,2021,63,52,74,49
WOS:001577507500001,2026,26,38,4,77
WOS:000862542700001,2023,39,38,20,37
WOS:001372392600001,2025,18,52,73,62
WOS:001262316400001,2024,17,52,76,27
WOS:000796192100001,2022,16,52,51,58
WOS:001127614000001,2024,55,38,22,62
WOS:001445465500001,2025,6,52,43,23
WOS:001169016000003,2023,53,38,61,53
WOS:001322588200001,2024,12,38,5,36
WOS:000806782600002,2022,99,38,70,53
WOS:000975583900001,2023,29,52,68,47
WOS:000897180800001,2022,52,52,72,19
WOS:001415455300001,2025,6,52,43,72
WOS:001173472900001,2024,-1,38,61,29
WOS:001405116200001,2024,41,52,4,77
WOS:001343400800001,2024,60,38,69,53
WOS:001612293500015,2025,29,52,68,47
WOS:001602284200001,2026,-1,38,74,71
WOS:000509190700001,2020,61,52,46,48
WOS:001011684200001,2023,40,52,74,62
WOS:001559253200005,2025,67,52,56,59
WOS:001610810300001,2025,31,52,56,67
WOS:001390010400001,2025,-1,52,74,16
WOS:001238147500001,2025,7,38,71,39
WOS:000703735500001,2021,21,52,51,72
WOS:001340478900001,2024,21,52,68,72
WOS:000671342800001,2021,44,38,61,15
WOS:001161222000001,2024,21,52,52,63
WOS:001483956500001,2025,62,52,76,0
WOS:001443244000001,2025,53,52,71,0
WOS:001372388800001,2024,50,52,50,42
WOS:000614094300015,2021,48,77,37,21
WOS:001231107300001,2024,83,38,78,11
WOS:000606595900001,2021,27,52,74,65
WOS:001174867100004,2024,31,52,5,67
WOS:000918493000001,2024,6,52,43,23
WOS:001307761700001,2024,78,52,38,62
WOS:001438181600001,2025,7,38,71,39
WOS:001333994400001,2024,-1,52,76,59
WOS:000669951600011,2021,-1,38,71,67
WOS:001209709600001,2024,29,52,68,47
WOS:000968984500004,2022,21,52,18,72
WOS:001338481900001,2024,1,38,4,77
WOS:000642595600034,2021,4,38,3,46
WOS:000641975500001,2021,-1,23,59,73
WOS:000778262600052,2022,4,38,69,17
WOS:001355811200040,2024,60,52,69,0
WOS:000625404200001,2021,13,52,68,47
WOS:000694808100001,2022,13,52,51,56
WOS:001243465000001,2024,0,23,69,53
WOS:000808745600009,2021,1,77,4,77
WOS:001218077000001,2024,12,38,78,53
WOS:001562826800001,2024,49,38,73,53
WOS:000701718900003,2021,-1,52,7,57
WOS:000500381100018,2020,10,23,76,9
WOS:001590410300009,2023,-1,52,68,47
WOS:001011847200001,2024,27,52,45,24
WOS:000626701500001,2022,-1,52,64,56
WOS:001274557900001,2024,32,4,25,14
WOS:000571186500017,2020,-1,38,64,28
WOS:000745175400001,2022,7,38,28,39
WOS:000962110100001,2023,39,52,9,56
WOS:000762305100001,2022,55,38,59,0
WOS:000507666600005,2020,13,52,51,53
WOS:001577656400001,2026,13,52,68,25
WOS:000798320000001,2023,85,52,73,3
WOS:000790971300021,2022,27,52,45,70
WOS:000755153000001,2022,-1,52,68,36
WOS:000911935900001,2023,41,38,54,20
WOS:000753615500001,2022,23,52,34,7
WOS:000802913700003,2023,-1,38,61,62
WOS:001221690000009,2024,-1,52,69,0
WOS:001122705800001,2024,93,52,79,67
WOS:001648061600001,2026,55,38,69,53
WOS:001532828400001,2025,-1,52,41,67
WOS:001181660400001,2024,61,38,73,48
WOS:000609882100025,2021,103,38,4,35
WOS:000561574800001,2020,40,52,74,40
WOS:000511799800001,2020,-1,52,51,24
WOS:000523770700001,2021,39,52,20,37
WOS:000507666600012,2020,39,77,63,56
WOS:000609882100027,2021,9,77,53,3
WOS:000793663500004,2022,79,52,74,29
WOS:000533704100001,2021,26,77,41,8
WOS:001304170300042,2024,25,52,58,12
WOS:000808001800001,2022,67,52,19,24
WOS:000515201200006,2020,-1,52,66,56
WOS:000722693800001,2022,29,52,68,47
WOS:000523537500001,2022,26,52,41,8
WOS:001558707300001,2025,88,52,56,65
WOS:000900157300001,2022,21,52,56,72
WOS:000535559500106,2020,29,23,68,25
WOS:000658501800006,2021,4,38,3,17
WOS:000983011200001,2023,-1,52,19,41
WOS:001049427900029,2023,4,38,3,46
WOS:000933560600001,2023,-1,52,27,59
WOS:000551608400001,2020,25,52,58,12
WOS:001112171900001,2023,11,23,78,18
WOS:001106464900001,2024,65,23,69,53
WOS:000607786900001,2021,11,78,47,26
WOS:000881552600010,2023,99,52,70,16
WOS:000618687100007,2021,82,52,69,22
WOS:000630381700001,2021,102,23,47,26
WOS:001171530000001,2024,26,77,72,8
WOS:000818351000001,2022,87,38,76,58
WOS:000605937100001,2021,-1,38,74,2
WOS:000845010300001,2023,52,38,72,19
WOS:000770191100001,2023,67,52,79,62
WOS:000941105300001,2023,13,52,60,0
WOS:001369740600001,2025,-1,38,3,46
WOS:000658501800003,2021,14,52,71,48
WOS:001171250100001,2024,27,52,45,70
WOS:000784427300001,2023,18,23,59,59
WOS:001300951100001,2024,46,52,27,38
WOS:001588821600001,2025,32,77,25,14
WOS:000939095700001,2023,1,38,4,11
WOS:001019988800001,2023,-1,52,9,56
WOS:000612171800003,2020,0,23,60,5
WOS:001657752700001,2026,67,52,56,24
WOS:000844168300001,2022,13,38,51,15
WOS:001584805000001,2025,21,52,18,72
WOS:000595563900010,2020,0,78,7,57
WOS:001070860000001,2023,29,52,68,49
WOS:000697277000011,2021,28,78,7,57
WOS:000795509000012,2022,40,52,64,40
WOS:001295724700002,2025,-1,52,74,12
WOS:000754873400014,2021,68,38,74,44
WOS:001594198200001,2025,-1,77,64,65
WOS:000979706200013,2023,1,38,4,43
WOS:001186873900001,2024,96,52,73,65
WOS:001118836000002,2025,46,52,27,38
WOS:001070989800001,2024,63,52,61,62
WOS:001598901200002,2026,13,52,68,24
WOS:001338658700004,2024,-1,38,58,12
WOS:001478528200001,2025,18,23,47,59
WOS:000517664400065,2020,21,52,18,72
WOS:001648806300001,2025,4,38,3,46
WOS:001569125300001,2026,30,52,39,25
WOS:001058624600001,2022,25,52,58,38
WOS:001238322700001,2025,6,52,78,65
WOS:001598857100001,2025,39,52,47,26
WOS:000866365900001,2022,-1,52,49,42
WOS:000876948700003,2022,23,23,34,7
WOS:001305390600001,2024,13,38,51,15
WOS:000675484200013,2021,16,38,74,58
WOS:000892541000001,2022,-1,52,52,16
WOS:001238507300004,2025,-1,52,78,26
WOS:001016886300001,2023,41,38,50,65
WOS:000537839900001,2020,11,23,68,18
WOS:001441478100001,2026,14,38,71,53
WOS:000677424700001,2022,19,38,73,29
WOS:001589107600006,2025,-1,23,76,0
WOS:000854090200001,2022,-1,52,56,72
WOS:001260505800001,2024,83,38,60,53
WOS:001344072900001,2024,7,38,71,39
WOS:001380945000001,2025,67,52,48,16
WOS:000739382600002,2022,15,38,63,40
WOS:000858501700001,2022,70,77,71,51
WOS:000857424900001,2024,86,38,64,28
WOS:001480507800001,2025,96,52,25,62
WOS:001343406900001,2024,28,52,56,57
WOS:000626403400001,2021,16,38,23,58
WOS:000638168200001,2021,16,52,25,58
WOS:000561738600009,2020,26,52,41,8
WOS:001246656600001,2024,10,77,69,65
WOS:000650292900001,2022,68,38,73,37
WOS:001497368600001,2025,-1,52,74,62
WOS:000914657200005,2022,71,77,1,2
WOS:001077380700008,2023,16,38,58,35
WOS:000596534900011,2020,0,52,8,49
WOS:000515201200032,2020,32,4,25,14
WOS:000559344500001,2022,-1,52,3,17
WOS:001414029000001,2025,29,52,68,47
WOS:000553814400017,2020,87,38,63,59
WOS:000789395500002,2022,92,23,59,73
WOS:000520951800015,2020,-1,52,19,56
WOS:001445515000001,2025,-1,52,41,8
WOS:001630859900001,2025,50,52,18,72
WOS:001535684600001,2025,97,52,71,42
WOS:000926249000001,2023,42,38,49,21
WOS:000552081400001,2021,41,38,54,20
WOS:000580596400006,2020,6,52,43,23
WOS:000569910700005,2020,44,38,61,15
WOS:001342421700001,2024,30,52,19,24
WOS:000712859600001,2021,26,38,41,8
WOS:001050313700001,2023,6,52,43,23
WOS:000509224200026,2020,5,38,58,1
WOS:000613888300018,2021,4,38,3,17
WOS:000627923000001,2022,68,52,71,38
WOS:001369505000001,2025,80,77,74,46
WOS:001045658700001,2023,72,52,11,71
WOS:001528100600001,2025,101,52,56,56
WOS:001046421300002,2023,30,52,19,24
WOS:001620451400001,2025,19,38,1,29
WOS:000785691800004,2022,1,38,4,77
WOS:000639010200001,2021,12,52,5,36
WOS:000797693200011,2022,68,52,51,37
WOS:000943848800001,2023,32,77,25,14
WOS:000618889200013,2021,14,77,71,51
WOS:001207631800001,2024,13,52,74,0
WOS:000987707400001,2023,26,52,41,8
WOS:001194752600001,2025,28,52,56,57
WOS:001383746700001,2024,38,77,57,54
WOS:000821068400004,2022,11,23,68,31
WOS:000733041500001,2023,75,52,6,40
WOS:001657881200001,2026,18,52,77,59
WOS:000603464600001,2021,26,52,41,8
WOS:001456474600001,2025,15,38,63,6
WOS:000539730000017,2020,39,52,20,37
WOS:000704342200028,2021,17,52,26,41
WOS:000575688100004,2020,1,38,4,11
WOS:001254403700001,2024,-1,52,72,56
WOS:000601399900003,2021,58,23,39,25
WOS:000658476600004,2020,65,52,40,49
WOS:001280266000003,2025,23,78,39,76
WOS:000962569300001,2023,102,52,13,0
WOS:000532062400001,2022,31,38,61,40
WOS:000942172500007,2023,-1,38,74,2
WOS:001530444000004,2025,21,52,4,72
WOS:000605521000004,2021,97,52,74,0
WOS:000923663000001,2023,89,52,68,47
WOS:000674966900019,2021,23,78,47,76
WOS:001609415600042,2025,2,52,4,48
WOS:001399375100001,2025,37,52,46,48
WOS:001591745100002,2025,18,52,59,59
WOS:000620257700005,2021,18,52,40,59
WOS:000783543500001,2022,67,52,78,0
WOS:000558466900008,2020,6,52,43,23
WOS:001406734500016,2023,1,38,4,58
WOS:000830513200003,2022,6,52,77,33
WOS:001024626700006,2023,83,38,69,53
WOS:001503785100002,2025,-1,52,74,62
WOS:001612289400001,2025,86,52,58,12
WOS:000951121900001,2023,2,52,47,22
WOS:000862953000004,2022,-1,38,76,29
WOS:000668347800002,2021,1,38,4,43
WOS:000531077400018,2020,70,77,74,51
WOS:000742844700015,2022,29,52,68,47
WOS:000680523600001,2021,-1,77,73,2
WOS:001023336700006,2023,14,52,71,24
WOS:000660891200034,2021,4,52,3,46
WOS:001074957400001,2023,45,38,77,33
WOS:000721275000001,2021,96,52,28,62
WOS:001413835100019,2025,33,52,48,57
WOS:001048192200002,2023,89,38,71,40
WOS:000972593000001,2023,23,78,47,76
WOS:000931537300001,2023,-1,77,74,40
WOS:000878588800001,2023,102,77,50,51
WOS:000799610100023,2022,-1,23,39,25
WOS:001259202800006,2024,21,52,68,72
WOS:000691501100014,2021,29,52,68,47
WOS:000663776700003,2021,28,78,56,57
WOS:000574360100001,2021,53,52,50,58
WOS:001640027300003,2026,-1,38,61,15
WOS:001594643900001,2026,31,52,19,67
WOS:001113423900016,2023,87,52,68,59
WOS:000823383700001,2022,37,77,9,56
WOS:000660076900072,2021,6,52,43,23
WOS:000598560300007,2021,10,23,22,9
WOS:001546735500001,2025,80,52,74,71
WOS:001527784100001,2025,16,52,23,58
WOS:001386636600001,2024,80,77,49,71
WOS:000564491400011,2020,0,52,71,62
WOS:001669438700001,2025,104,38,77,65
WOS:000535510400009,2020,-1,23,39,25
WOS:000814447300001,2022,0,23,76,0
WOS:000620257300086,2021,46,38,27,38
WOS:000963858200001,2023,23,52,74,40
WOS:000759536800001,2022,-1,38,73,71
WOS:001335628600001,2024,79,52,74,59
WOS:000630563200001,2021,103,38,33,35
WOS:001172119200001,2024,30,52,19,24
WOS:000694007300006,2021,23,52,34,7
WOS:001375172900001,2025,49,38,60,53
WOS:000994079200002,2025,-1,77,55,75
WOS:001182118100001,2024,53,52,78,0
WOS:001379745000001,2026,16,77,73,3
WOS:000658747000001,2021,21,52,67,72
WOS:001603656600001,2025,68,52,20,37
WOS:001548694200001,2025,12,38,49,36
WOS:000793663400002,2022,78,52,71,62
WOS:000612275500024,2021,43,38,55,75
WOS:001047158500001,2023,87,52,68,59
WOS:000546295000004,2020,70,77,67,75
WOS:001251569600001,2024,104,38,74,15
WOS:000766946400001,2022,26,23,41,8
WOS:001541367300002,2025,93,52,79,0
WOS:000875684500001,2022,58,23,39,25
WOS:000634104500008,2021,27,52,45,70
WOS:001617516600001,2025,17,52,26,78
WOS:000829403100016,2022,16,52,70,58
WOS:001153678800001,2024,-1,52,60,56
WOS:001341487000003,2024,23,78,47,76
WOS:001144493800001,2024,16,77,21,51
WOS:001527726700001,2025,30,52,19,24
WOS:001180618400001,2024,-1,52,46,62
WOS:000563663900001,2022,52,38,72,77
WOS:001157054800001,2024,6,52,43,23
WOS:001110332200007,2021,15,38,63,58
WOS:001567229100001,2026,23,78,7,76
WOS:000793567000001,2023,30,52,69,53
WOS:000687216100001,2021,-1,38,11,71
WOS:000823045100015,2022,10,23,22,9
WOS:000620766300001,2021,6,52,3,46
WOS:000720646400001,2022,27,52,69,70
WOS:000704348500002,2021,92,23,59,73
WOS:001062755400001,2024,84,78,47,26
WOS:001432611200001,2025,58,38,76,25
WOS:001103761700001,2025,27,52,45,70
WOS:001012983700001,2023,65,38,76,31
WOS:001150820800001,2024,62,52,79,40
WOS:001571208500001,2026,79,52,64,29
WOS:001507261800001,2025,-1,38,4,77
WOS:000776053200001,2022,32,52,25,14
WOS:001583188000001,2025,11,38,60,53
WOS:001025308700001,2023,1,38,4,77
WOS:001508123000001,2025,10,38,73,35
WOS:001064998600001,2024,-1,77,3,17
WOS:000572396400001,2022,-1,38,61,62
WOS:001162644800002,2023,67,52,52,42
WOS:001148343700005,2024,31,52,45,67
WOS:000860946900001,2023,-1,78,47,26
WOS:000918449300001,2023,-1,52,6,16
WOS:001568057900009,2025,58,23,39,25
WOS:001285579900001,2025,29,52,68,47
WOS:001179957900002,2024,9,52,53,29
WOS:000865158600002,2023,-1,52,78,75
WOS:000565265300009,2020,18,23,10,59
WOS:000667981100003,2021,18,52,10,59
WOS:000655555400017,2021,-1,52,28,79
WOS:000879544600011,2022,90,52,58,12
WOS:000923554300009,2022,30,52,19,24
WOS:000632429000020,2021,11,23,13,18
WOS:000787891500004,2022,45,38,77,33
WOS:000925929700001,2023,18,38,4,59
WOS:001034676900001,2023,61,52,46,48
WOS:000820092300002,2022,49,38,73,44
WOS:001079543400001,2024,85,38,73,58
WOS:000687321300002,2021,26,38,73,8
WOS:000858784500001,2022,1,38,60,11
WOS:001616643200001,2026,54,38,75,11
WOS:001319948900001,2024,13,78,7,76
WOS:000553229000001,2022,63,52,77,49
WOS:000623617500001,2021,-1,52,74,0
