UT,Publication Year,Document Type,lda_topic,lda_probability
WOS:000513886500010,2020,Article,24,0.6692473330781872
WOS:000754199300007,2022,Article,24,0.48297857585355636
WOS:001506953300001,2025,Article,11,0.5615205776121241
WOS:001372451300020,2024,Article,14,0.34984200514567476
WOS:001250809500039,2024,Article,23,0.17626505421135658
WOS:000883283800011,2022,Article,25,0.39941539798100484
WOS:000577467600038,2020,Article,1,0.26111036609222354
WOS:000519210500018,2020,Article,13,0.49996299091752233
WOS:000727947800001,2022,Article,24,0.502400858416132
WOS:001346558900003,2024,Article,29,0.614246793273425
WOS:001061705100131,2023,Article,24,0.2760306350735005
WOS:000835748100029,2022,Article,24,0.4639000359701289
WOS:001463204200011,2025,Article,27,0.29258075229327
WOS:001044422800001,2023,Article,14,0.43828585205667325
WOS:000917792000001,2023,Article,13,0.36863850159946177
WOS:001469310000001,2025,Article,24,0.49629202837612524
WOS:001019236500001,2023,Article,25,0.3536983919678607
WOS:000770296100005,2022,Article,24,0.5523608587505192
WOS:001427039700001,2025,Article,14,0.22631419153814528
WOS:001031930700001,2023,Article,14,0.23678104734600613
WOS:001446928900001,2025,Article,13,0.47540581744413846
WOS:001036620100001,2023,Article,24,0.26922936594049424
WOS:001436161500001,2025,Article,11,0.3565830043307046
WOS:000826916800001,2022,Article,14,0.42220551683826757
WOS:000588621800001,2020,Article,12,0.7270185066709679
WOS:001355467500001,2025,Article,12,0.35126022468672186
WOS:000925193100025,2022,Article,24,0.6405947961840268
WOS:000866515100025,2022,Article,14,0.2477104919059948
WOS:001620095900001,2025,Article,24,0.3783162696508816
WOS:001074962700001,2023,Article,27,0.41592973758068974
WOS:000544954000001,2022,Article,31,0.23942941043248345
WOS:000542474300001,2020,Article,12,0.3199484794119048
WOS:001432574100007,2025,Article,9,0.4133311341722463
WOS:001315338500001,2024,Article,13,0.37593429918153703
WOS:001264834000005,2024,Article,24,0.28999816636672504
WOS:000901147600006,2022,Article,24,0.34205045860522093
WOS:000588480000001,2020,Article,25,0.5530459975873648
WOS:000580051200044,2020,Article,8,0.40206909319090417
WOS:000960896100001,2023,Article,30,0.3132993806725481
WOS:000759614900001,2022,Article,24,0.7800501109188863
WOS:000677292100001,2022,Article,24,0.48364856712041565
WOS:000795197400005,2022,Article,25,0.4653774816224115
WOS:000716933500002,2021,Article,1,0.2587092215787444
WOS:001096831600001,2023,Article; Early Access,13,0.35925491767702095
WOS:000738068600081,2022,Article,13,0.4997369960763945
WOS:000658845300001,2022,Article,8,0.3148815441914704
WOS:000542881100002,2020,Article,14,0.5571919141643418
WOS:000941148900001,2023,Article,29,0.44602438902023706
WOS:001421431200089,2024,Article,12,0.3618818126279111
WOS:000596397000008,2021,Article,24,0.5810833930804027
WOS:001283068500001,2024,Article,11,0.548310502358092
WOS:000643622000001,2021,Article,1,0.23078599019303578
WOS:001544606000001,2025,Article,14,0.4116066407346602
WOS:000840851700014,2022,Article; Proceedings Paper,13,0.27074022531700975
WOS:001671342400003,2025,Article,25,0.3846920759330007
WOS:000717786800001,2021,Article,1,0.4212149588333321
WOS:001132281200001,2024,Article,24,0.36744187371892306
WOS:001437287100011,2025,Article,25,0.3681175243909688
WOS:001375805000006,2024,Article,14,0.6618983268013008
WOS:000821562700002,2022,Article,30,0.34324764260305934
WOS:001188807100001,2024,Article,3,0.3143399682841539
WOS:001294093500030,2024,Article,24,0.39922192936292067
WOS:001022394600001,2023,Article,13,0.5621543049319533
WOS:001559201400001,2025,Article,12,0.5914316361901636
WOS:000821316900001,2022,Article,17,0.34263045902757716
WOS:001371114000001,2024,Article,19,0.37089343792816126
WOS:000717488500001,2021,Article,8,0.32605470287624044
WOS:001231904100001,2024,Article,21,0.3564496658866072
WOS:000821811900013,2022,Article,6,0.34851063484143313
WOS:001489924200008,2025,Article,24,0.458102521902444
WOS:000710989100001,2022,Article,25,0.36878829856030065
WOS:000715614800015,2020,Article,11,0.38059265790441243
WOS:000738738500009,2021,Article,11,0.28427697672160446
WOS:001499613500002,2025,Article,25,0.42100656508154943
WOS:001509043200023,2025,Article,14,0.3604058451684065
WOS:000980500000001,2023,Article,11,0.44416972646389274
WOS:000534342400005,2020,Article,6,0.3001270157276875
WOS:000645559700002,2021,Article,25,0.5162569350954772
WOS:001641081500001,2025,Article,11,0.31020033890306653
WOS:001485490000002,2025,Article,19,0.3626166212592608
WOS:000934145500001,2022,Article,26,0.5539732420305394
WOS:000842360000003,2022,Article,30,0.34782207028004225
WOS:001565994200001,2025,Article,3,0.3409039777404326
WOS:001545807600012,2025,Article,24,0.3638865428988369
WOS:001119675500001,2024,Article,24,0.587720723449313
WOS:000555861700002,2020,Article,29,0.34091483030029424
WOS:000577104200001,2020,Article,14,0.4391546713071864
WOS:001107800700001,2023,Article,28,0.36342177372315343
WOS:001114653600001,2023,Article,29,0.3803714970226257
WOS:000860340300014,2022,Article,11,0.39551633183551943
WOS:000865172100001,2022,Article,11,0.5525050289953048
WOS:000603350900004,2021,Article,3,0.4283852701558876
WOS:000514695800002,2020,Article,6,0.5921809640332546
WOS:000870723900001,2022,Article,3,0.4809027444584393
WOS:001364770000001,2025,Article,27,0.5313813785927168
WOS:001062171100001,2023,Article,21,0.3410265745765723
WOS:000714353300002,2021,Article,28,0.47212351967439947
WOS:000642604700045,2021,Article,13,0.4605586121775536
WOS:000621089400002,2021,Article,16,0.40392216849483925
WOS:001262263200001,2024,Article,1,0.45347328721428964
WOS:000671309300006,2021,Article,3,0.3349800201222983
WOS:001183449000001,2024,Article,7,0.36715793925368667
WOS:000853668800002,2021,Article,24,0.36967971810958206
WOS:001207668800001,2025,Article,26,0.6987500226980364
WOS:001598166800040,2025,Article,30,0.383063988908611
WOS:000717729500001,2021,Article,8,0.36014878171758413
WOS:000966520400001,2023,Article,26,0.6946288055275408
WOS:000910477500001,2023,Article,26,0.3774151781273124
WOS:001219178100001,2024,Article,21,0.573330255325221
WOS:000945082700001,2023,Article,26,0.5574297148980842
WOS:001575438700008,2025,Article,26,0.46555765965452595
WOS:000859162500003,2022,Article,26,0.5845519149556642
WOS:000818702500001,2022,Article; Early Access,26,0.8296406179137018
WOS:000642306100001,2021,Article,26,0.572462846818723
WOS:001626971700001,2025,Article,26,0.4010115843710131
WOS:000894667200001,2022,Article,21,0.6018419664170038
WOS:001495287200001,2025,Article,26,0.5455318879924447
WOS:001169947400001,2024,Article,26,0.8835171607838709
WOS:000959057500001,2023,Article,26,0.5339767182622299
WOS:000690917800001,2021,Article,26,0.7104584358800541
WOS:000922903800001,2023,Article,21,0.4097297396000504
WOS:000773516100001,2023,Article,21,0.5598905113994211
WOS:001622574900002,2025,Article,29,0.30555888950345944
WOS:000622066600001,2021,Article,14,0.5694378559464981
WOS:001198534500001,2024,Article,29,0.3441137295703788
WOS:000637677300002,2020,Article; Book Chapter,14,0.5917749914333351
WOS:000586548000014,2020,Article,19,0.5009536173814755
WOS:001145390400001,2024,Article,30,0.2156077200436673
WOS:000779992200007,2022,Article,14,0.42813155266097075
WOS:001208332200001,2024,Article,25,0.4968106136944218
WOS:001115584600002,2023,Article,6,0.3107454154602119
WOS:000568724400005,2020,Article,11,0.24128057027084418
WOS:001267521700014,2022,Article,24,0.5729087384612145
WOS:000660502700003,2021,Article,14,0.3259645600148114
WOS:001604490300028,2025,Article,12,0.5643235121639739
WOS:001274079900001,2024,Article,27,0.5630186099970332
WOS:001415372800001,2025,Article,29,0.6433435857898966
WOS:001313921000001,2024,Article,11,0.38197812485757543
WOS:001057877400001,2023,Article,3,0.3943280747285069
WOS:001055390700001,2023,Article,28,0.2901817792942616
WOS:000863913700012,2022,Article,25,0.2903989544570174
WOS:001282177000001,2025,Article,25,0.4298198681225383
WOS:000999976000002,2023,Article,5,0.34898804583877463
WOS:000678143300021,2021,Article,25,0.2611804942230679
WOS:000892991500002,2022,Article,21,0.533534277115333
WOS:000699985200001,2021,Article,25,0.5731002580530448
WOS:000731675300001,2021,Article,24,0.31726465623074823
WOS:000678152700013,2021,Article,14,0.5811954545679981
WOS:000599860300004,2020,Article,13,0.770806255978957
WOS:000713179300001,2021,Article,11,0.2996936141367644
WOS:001524077400006,2025,Article,6,0.25223609141733366
WOS:000919037700003,2023,Article,14,0.42472226373696537
WOS:000913271100001,2023,Article,13,0.49491639974796997
WOS:000906778600001,2023,Article,13,0.5399605816668877
WOS:000867894300001,2023,Article,25,0.3207999241708477
WOS:000862048600006,2022,Article,21,0.3300805750135528
WOS:001493092600001,2025,Article,8,0.363992805375743
WOS:001550567800014,2025,Article,24,0.7653103533012197
WOS:001605801500002,2025,Article,7,0.21393884353571163
WOS:000864108400002,2022,Article,14,0.4204583089044961
WOS:001607872100003,2025,Article,25,0.41035962049455427
WOS:000940894000007,2022,Article,14,0.4470983850001035
WOS:000704984200004,2021,Article,2,0.44609183040938255
WOS:000828401200005,2022,Article,13,0.19974003611377703
WOS:000713591200001,2021,Article,24,0.32851246536910167
WOS:000509412200015,2020,Article,14,0.6486173029118208
WOS:001463095500001,2025,Article,30,0.43413678689645835
WOS:000725824900004,2021,Article,0,0.4223970382587115
WOS:001717937300001,2024,Article,1,0.21214945026892562
WOS:001570802600001,2025,Article,16,0.2954324104160193
WOS:000575007700017,2020,Article,24,0.26815483276921376
WOS:001561030600001,2025,Article; Early Access,14,0.43020675038084083
WOS:000996999900001,2023,Article,14,0.32236321788595745
WOS:000870240500003,2022,Article,25,0.44703232424321515
WOS:000713592800002,2021,Article,24,0.51182126230555
WOS:000588543900001,2021,Article,9,0.4105324509854962
WOS:000531095100013,2020,Article,8,0.41007868194135894
WOS:000803156400013,2022,Article,13,0.696024389291925
WOS:001501402700021,2025,Article,24,0.48015669705464525
WOS:001131556600001,2024,Article,24,0.785071390383952
WOS:001160526400004,2023,Article,29,0.5748379548098713
WOS:000863913700005,2022,Article,14,0.20804394273556087
WOS:001131003600001,2023,Article,14,0.5942600580459103
WOS:001371290300001,2024,Article,30,0.5037463929403355
WOS:000641677400001,2021,Article,25,0.4378043647849425
WOS:001594143900003,2025,Article,14,0.4163941488059764
WOS:001535131400014,2024,Article,3,0.5192773099320361
WOS:000651975900001,2021,Article,1,0.5424628899196209
WOS:001228201900001,2024,Article,24,0.27502694335668365
WOS:001162010900004,2024,Article,14,0.36552337625226855
WOS:000995510200002,2023,Article,30,0.18882543882306727
WOS:000922373600010,2023,Article,0,0.25478358830887127
WOS:000531607200001,2020,Article,13,0.5370863193134567
WOS:001639347200007,2025,Article,25,0.485875726232451
WOS:001321642800001,2024,Article,29,0.257411756336093
WOS:000723656900005,2021,Article,24,0.7362666703485444
WOS:001321820300001,2024,Article,24,0.36665786057524447
WOS:001367885500040,2024,Article,26,0.674329615336535
WOS:000704647900011,2021,Article,8,0.46599963290036833
WOS:001070932400001,2024,Article,2,0.3612659567668889
WOS:001190755500001,2024,Article,26,0.7232476757558424
WOS:000984346100001,2023,Article,26,0.53210412561878
WOS:001149896100001,2024,Article,14,0.17933613056219896
WOS:001108959400010,2022,Article,2,0.2078274162088718
WOS:001111378000001,2023,Article,26,0.6477382706018296
WOS:000927041100001,2023,Article,29,0.47163220528282573
WOS:001604396100001,2025,Article,29,0.3889626710459704
WOS:001085827000007,2023,Article,11,0.2777401269034254
WOS:000647845300004,2021,Article,1,0.3750556840731116
WOS:001578706800001,2025,Article,25,0.38018779905398525
WOS:001226394600002,2024,Article,25,0.3950996913165629
WOS:000672963900006,2021,Article,18,0.3109577953855321
WOS:001482183500001,2025,Article,18,0.17354444416590434
WOS:000979386800001,2023,Article,21,0.40374056067117886
WOS:000764715100006,2022,Article,11,0.7104969251215931
WOS:001513853800001,2025,Article,25,0.4106904592437718
WOS:001185735800009,2024,Article,6,0.553143818736683
WOS:000836399700005,2022,Article,19,0.6459318650722295
WOS:000843343000001,2023,Article,9,0.379086223848544
WOS:001502320300001,2025,Article,14,0.4563581317840649
WOS:001013241300001,2023,Article,14,0.6348244082470003
WOS:001181979900008,2023,Article,8,0.33542894359863756
WOS:000971956700001,2023,Article,14,0.5200303435084022
WOS:000723435500037,2021,Article,13,0.7804587440895339
WOS:001554960300001,2025,Article,12,0.26892497084349204
WOS:001086402700001,2023,Article,29,0.23933251661165453
WOS:000552681100003,2020,Article,7,0.2953911693095146
WOS:000795376400001,2022,Article,9,0.4402645896191746
WOS:001495880700007,2025,Article,3,0.395830176198128
WOS:001233403200001,2024,Article,30,0.3993608919264115
WOS:000600059500083,2020,Article,14,0.6966132046503072
WOS:001321449300012,2024,Article,13,0.3691203357258213
WOS:001560673100006,2025,Article,13,0.6302909505814916
WOS:000519279500002,2020,Article,14,0.5466821572459599
WOS:000715782100001,2021,Article,25,0.29187398640211737
WOS:000572486700001,2020,Article,7,0.25361005499321665
WOS:000641474900071,2021,Article,14,0.3399362797803166
WOS:000560318500002,2021,Article,12,0.5695686301512066
WOS:001208561300004,2023,Article,29,0.7595474235693527
WOS:000791022900001,2022,Article,24,0.476519626555407
WOS:000552615200010,2020,Article,24,0.39694939299638493
WOS:001174554000001,2024,Article,29,0.4904343503532312
WOS:001249086800001,2024,Article,14,0.2889644254130344
WOS:000508020300001,2020,Article,11,0.39691719938403386
WOS:000640660800002,2021,Article,13,0.5454270301356291
WOS:001391872200001,2024,Article,8,0.2619700656284374
WOS:000919619200001,2023,Article,9,0.6635089945897676
WOS:000531079800001,2020,Article,14,0.34102442172192315
WOS:000721312600001,2022,Article,14,0.5057460726561442
WOS:000649570400014,2021,Article,14,0.21540091277808338
WOS:000841352300001,2024,Article,14,0.5014506220965482
WOS:001225934100001,2024,Article,8,0.3054969231211411
WOS:001229131500001,2024,Article,24,0.48690402425801177
WOS:000958442700001,2023,Article,24,0.44753226459831846
WOS:001618221000020,2025,Article,24,0.4896226218861603
WOS:000861086100002,2022,Article,26,0.50510639604756
WOS:000719341600009,2021,Article,6,0.4822476348223915
WOS:001232739600001,2024,Article; Early Access,14,0.2781204288911731
WOS:001102630600001,2024,Article,13,0.47037398135629854
WOS:001105002900001,2023,Article,14,0.3113943021925537
WOS:001047117000007,2023,Article,29,0.35142237203780236
WOS:000650195800005,2021,Article,29,0.36990883445199685
WOS:000922569600001,2023,Article,14,0.5624426681951878
WOS:001106057500001,2024,Article,25,0.7499263108088867
WOS:001161024200001,2024,Article,14,0.5165565680538182
WOS:001024842200001,2023,Article,25,0.4355249035598625
WOS:000684416200001,2022,Article,25,0.38513669733493755
WOS:000566783400004,2020,Article,14,0.2036679907920477
WOS:001145581300002,2024,Article,29,0.36915746613286765
WOS:001096352300001,2023,Article,11,0.49983933516254986
WOS:001059395900003,2023,Article,30,0.27169155688891283
WOS:000580051200087,2020,Article,14,0.4123915183059049
WOS:000802217300003,2022,Article,14,0.5198983526073355
WOS:001012637300001,2023,Article,29,0.5702043544711737
WOS:000561744500002,2020,Article,21,0.36300299738908437
WOS:000657428900004,2021,Article,5,0.28748535608957904
WOS:000853674900010,2021,Article,11,0.5154017799193498
WOS:001263560600003,2024,Article,25,0.6018030352008397
WOS:001176346000001,2024,Article,11,0.3719753265404401
WOS:001590307400003,2025,Article,30,0.32324288540351226
WOS:001406768000001,2025,Article,25,0.8526488143054748
WOS:001457332600001,2025,Article,27,0.28515971725610645
WOS:001542495400002,2025,Article,8,0.6158058017688742
WOS:001053108800001,2023,Article,29,0.3689000799799241
WOS:001546539500008,2025,Article,13,0.35779434950776656
WOS:001452592800001,2025,Article,30,0.33479877826856097
WOS:001409721200002,2024,Article,25,0.36661221705393415
WOS:001036168100001,2023,Article,24,0.5809814963292
WOS:001541524700001,2025,Article,14,0.3349789849456904
WOS:000525522200011,2020,Article,14,0.3841983977949198
WOS:001117745700001,2023,Article,24,0.7447394739060397
WOS:000923883800001,2023,Article,11,0.24201270058008842
WOS:000914412200001,2023,Article,26,0.3859696231074964
WOS:001334018900001,2025,Article,26,0.7481275175012324
WOS:000820263900013,2022,Article,5,0.381067125632634
WOS:000663082000007,2021,Article,26,0.6044415006089777
WOS:000525168200008,2020,Article,24,0.3103614360671228
