topic,display_name,term,log_odds_P4_vs_P1,count_P1,count_P4
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",hospitalization,-3.3292570404149764,8,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",academic,-3.4409994714023364,9,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",performance,-3.4409994714023364,9,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",sbp,-3.4409994714023364,9,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",ext,-3.6330891018440363,11,0
41,"Externalize, Internalize, Internalize Externalize, Externalize Problem",dp,-3.716988309138328,12,0
42,College students & campus prevention,nursing,2.7712912003242547,0,18
42,College students & campus prevention,persistence,2.6564323683676063,0,16
42,College students & campus prevention,verbal,2.593687846399904,0,15
42,College students & campus prevention,adjustment,2.593687846399904,0,15
42,College students & campus prevention,mistreatment,2.5267723571535434,0,14
42,College students & campus prevention,solution-focused,2.3779042731658935,0,12
42,College students & campus prevention,impairment,2.3779042731658935,0,12
42,College students & campus prevention,betrayal,2.3779042731658935,0,12
42,College students & campus prevention,find,2.3779042731658935,0,12
42,College students & campus prevention,test,2.3779042731658935,0,12
42,College students & campus prevention,enhance,2.294298700060173,0,11
42,College students & campus prevention,men,2.294298700060173,0,11
42,College students & campus prevention,incontinence,2.2031030078364937,0,10
42,College students & campus prevention,descriptive,2.2031030078364937,0,10
42,College students & campus prevention,urinary,2.2031030078364937,0,10
42,College students & campus prevention,chicago,-3.0429599374055316,4,0
42,College students & campus prevention,improvement,-3.0429599374055316,4,0
42,College students & campus prevention,dilemma,-3.0429599374055316,4,0
42,College students & campus prevention,york,-3.0429599374055316,4,0
42,College students & campus prevention,quit,-3.244151195086622,5,0
42,College students & campus prevention,psu,-3.244151195086622,5,0
42,College students & campus prevention,gene,-3.244151195086622,5,0
42,College students & campus prevention,notice,-3.244151195086622,5,0
42,College students & campus prevention,meditation,-3.244151195086622,5,0
42,College students & campus prevention,cpt,-3.411726113094895,6,0
42,College students & campus prevention,maoa,-3.555348061489414,7,0
42,College students & campus prevention,normative,-3.555348061489414,7,0
42,College students & campus prevention,neuroticism,-3.681032580889016,8,0
42,College students & campus prevention,title,-3.8933852436569305,10,0
42,College students & campus prevention,ix,-3.8933852436569305,10,0
44,"Elder, Mistreatment, Elderly, Financial",police,3.3937969452478045,0,15
44,"Elder, Mistreatment, Elderly, Financial",em,3.093729463156542,0,11
44,"Elder, Mistreatment, Elderly, Financial",age,3.0023644486107113,0,10
44,"Elder, Mistreatment, Elderly, Financial",economic,2.9018879082876605,0,9
44,"Elder, Mistreatment, Elderly, Financial",china,2.9018879082876605,0,9
44,"Elder, Mistreatment, Elderly, Financial",court,2.9018879082876605,0,9
44,"Elder, Mistreatment, Elderly, Financial",beta,2.7902693458639334,0,8
44,"Elder, Mistreatment, Elderly, Financial",stressor,2.7902693458639334,0,8
44,"Elder, Mistreatment, Elderly, Financial",problem-solving,2.6647134299276587,0,7
44,"Elder, Mistreatment, Elderly, Financial",prevalent,2.6647134299276587,0,7
44,"Elder, Mistreatment, Elderly, Financial",cop,2.6647134299276587,0,7
44,"Elder, Mistreatment, Elderly, Financial",enforcement,2.6647134299276587,0,7
44,"Elder, Mistreatment, Elderly, Financial",familism,2.6647134299276587,0,7
44,"Elder, Mistreatment, Elderly, Financial",thailand,2.6647134299276587,0,7
44,"Elder, Mistreatment, Elderly, Financial",ed,2.5212199675147646,0,6
44,"Elder, Mistreatment, Elderly, Financial",home,-2.4501684790722704,16,1
44,"Elder, Mistreatment, Elderly, Financial",communication,-2.613494789489075,6,0
44,"Elder, Mistreatment, Elderly, Financial",neuroticism,-2.613494789489075,6,0
44,"Elder, Mistreatment, Elderly, Financial",refer,-2.613494789489075,6,0
44,"Elder, Mistreatment, Elderly, Financial",style,-2.613494789489075,6,0
44,"Elder, Mistreatment, Elderly, Financial",practitioner,-2.613494789489075,6,0
44,"Elder, Mistreatment, Elderly, Financial",student,-2.7570068173460687,7,0
44,"Elder, Mistreatment, Elderly, Financial",india,-2.7570068173460687,7,0
44,"Elder, Mistreatment, Elderly, Financial",conscientiousness,-2.7570068173460687,7,0
44,"Elder, Mistreatment, Elderly, Financial",doctor,-2.882581313658405,8,0
44,"Elder, Mistreatment, Elderly, Financial",attachment,-2.882581313658405,8,0
44,"Elder, Mistreatment, Elderly, Financial",intention,-2.882581313658405,8,0
44,"Elder, Mistreatment, Elderly, Financial",ea,-2.994218471408182,9,0
44,"Elder, Mistreatment, Elderly, Financial",recognize,-2.994218471408182,9,0
44,"Elder, Mistreatment, Elderly, Financial",nursing,-3.347264144406757,13,0
45,Adverse childhood experiences (ACE),pattern,3.308564388717424,0,22
45,Adverse childhood experiences (ACE),theory,3.2149548222263853,0,20
45,Adverse childhood experiences (ACE),disadvantage,3.2149548222263853,0,20
45,Adverse childhood experiences (ACE),ouml,3.164684930970455,0,19
45,Adverse childhood experiences (ACE),narrative,3.1117817941113346,0,18
45,Adverse childhood experiences (ACE),aring,3.1117817941113346,0,18
45,Adverse childhood experiences (ACE),homelessness,2.996852837969289,0,16
45,Adverse childhood experiences (ACE),removal,2.934073279327614,0,15
45,Adverse childhood experiences (ACE),auml,2.934073279327614,0,15
45,Adverse childhood experiences (ACE),asian,2.8671227703366906,0,14
45,Adverse childhood experiences (ACE),cardiovascular,2.7954047389955843,0,13
45,Adverse childhood experiences (ACE),adoption,2.718184697599008,0,12
45,Adverse childhood experiences (ACE),cps,2.5433135110899094,0,10
45,Adverse childhood experiences (ACE),exit,2.5433135110899094,0,10
45,Adverse childhood experiences (ACE),eviction,2.44297125335964,0,9
45,Adverse childhood experiences (ACE),safety-to-others,-3.214839405784298,7,0
45,Adverse childhood experiences (ACE),self-representations,-3.214839405784298,7,0
45,Adverse childhood experiences (ACE),household,-3.214839405784298,7,0
45,Adverse childhood experiences (ACE),triple,-3.340431181406675,8,0
45,Adverse childhood experiences (ACE),hya,-3.340431181406675,8,0
45,Adverse childhood experiences (ACE),srp,-3.4520856329900234,9,0
45,Adverse childhood experiences (ACE),volunteer,-3.4520856329900234,9,0
45,Adverse childhood experiences (ACE),alcohol,-3.4520856329900234,9,0
45,Adverse childhood experiences (ACE),cost,-3.5525980919825857,10,0
45,Adverse childhood experiences (ACE),hostility,-3.6439990547442562,11,0
45,Adverse childhood experiences (ACE),perception,-3.6439990547442562,11,0
45,Adverse childhood experiences (ACE),affective,-3.877089328773729,14,0
45,Adverse childhood experiences (ACE),aggressive,-4.0071610904077986,16,0
45,Adverse childhood experiences (ACE),aggression,-4.066431883036339,17,0
45,Adverse childhood experiences (ACE),touch,-4.066431883036339,17,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",network,2.903723201166068,0,21
46,"Perceive Social, Role Social, Support Depressive, Buffer",growth,2.6968755028224205,0,17
46,"Perceive Social, Role Social, Support Depressive, Buffer",bruxism,2.6968755028224205,0,17
46,"Perceive Social, Role Social, Support Depressive, Buffer",avoidance,2.6377862465792985,0,16
46,"Perceive Social, Role Social, Support Depressive, Buffer",intervention,2.436369653519164,0,13
46,"Perceive Social, Role Social, Support Depressive, Buffer",dysregulation,2.3591601034354346,0,12
46,"Perceive Social, Role Social, Support Depressive, Buffer",md,2.275530047290136,0,11
46,"Perceive Social, Role Social, Support Depressive, Buffer",form,2.1843098835888455,0,10
46,"Perceive Social, Role Social, Support Depressive, Buffer",regression,2.1843098835888455,0,10
46,"Perceive Social, Role Social, Support Depressive, Buffer",core,2.1843098835888455,0,10
46,"Perceive Social, Role Social, Support Depressive, Buffer",cm,2.1843098835888455,0,10
46,"Perceive Social, Role Social, Support Depressive, Buffer",self-evaluations,2.1843098835888455,0,10
46,"Perceive Social, Role Social, Support Depressive, Buffer",generativity,2.083978101216333,0,9
46,"Perceive Social, Role Social, Support Depressive, Buffer",complex,2.083978101216333,0,9
46,"Perceive Social, Role Social, Support Depressive, Buffer",trajectory,2.083978101216333,0,9
46,"Perceive Social, Role Social, Support Depressive, Buffer",exp,-3.0622684670351186,4,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",shoot,-3.2635277440328014,5,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",appraisal,-3.2635277440328014,5,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",romantic,-3.2635277440328014,5,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",amygdala,-3.2635277440328014,5,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",hippocampal,-3.4311707568637555,6,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",post-shooting,-3.4311707568637555,6,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",volume,-3.4311707568637555,6,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",polyvictimization,-3.5748608757129947,7,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",morbidity,-3.5748608757129947,7,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",moral,-3.7006136413255923,8,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",decision,-3.8124292469544043,9,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",partner,-3.913103024300667,10,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",abortion,-4.088638095482508,12,0
46,"Perceive Social, Role Social, Support Depressive, Buffer",oxytocin,-4.1661905026914585,13,0
51,"Disclosure, Disclose, Csa, Tell",peer,3.266399786476006,0,19
51,"Disclosure, Disclose, Csa, Tell",institutional,2.7354675378434745,0,11
51,"Disclosure, Disclose, Csa, Tell",victim-survivors,2.64413823371331,0,10
51,"Disclosure, Disclose, Csa, Tell",online,2.584822280751376,1,29
51,"Disclosure, Disclose, Csa, Tell",solicitation,2.543697377010994,0,9
51,"Disclosure, Disclose, Csa, Tell",masculinity,2.543697377010994,0,9
51,"Disclosure, Disclose, Csa, Tell",victimisation,2.432114471443236,0,8
51,"Disclosure, Disclose, Csa, Tell",self-disclosure,2.432114471443236,0,8
51,"Disclosure, Disclose, Csa, Tell",partner,2.306594185628291,0,7
51,"Disclosure, Disclose, Csa, Tell",non-disclosure,2.306594185628291,0,7
51,"Disclosure, Disclose, Csa, Tell",almost,2.306594185628291,0,7
51,"Disclosure, Disclose, Csa, Tell",witness,2.306594185628291,0,7
51,"Disclosure, Disclose, Csa, Tell",challenge,2.306594185628291,0,7
51,"Disclosure, Disclose, Csa, Tell",proxy,2.306594185628291,0,7
51,"Disclosure, Disclose, Csa, Tell",care,2.1631363266321655,0,6
51,"Disclosure, Disclose, Csa, Tell",decision,-2.8045186649938003,5,0
51,"Disclosure, Disclose, Csa, Tell",predictor,-2.8045186649938003,5,0
51,"Disclosure, Disclose, Csa, Tell",allege,-2.8045186649938003,5,0
51,"Disclosure, Disclose, Csa, Tell",jersey,-2.8045186649938003,5,0
51,"Disclosure, Disclose, Csa, Tell",lyon,-2.8045186649938003,5,0
51,"Disclosure, Disclose, Csa, Tell",counselor,-2.972107795148596,6,0
51,"Disclosure, Disclose, Csa, Tell",conjunctivitis,-2.972107795148596,6,0
51,"Disclosure, Disclose, Csa, Tell",indicator,-2.972107795148596,6,0
51,"Disclosure, Disclose, Csa, Tell",infection,-3.115743970707836,7,0
51,"Disclosure, Disclose, Csa, Tell",bias,-3.115743970707836,7,0
51,"Disclosure, Disclose, Csa, Tell",cpa,-3.115743970707836,7,0
51,"Disclosure, Disclose, Csa, Tell",sa,-3.115743970707836,7,0
51,"Disclosure, Disclose, Csa, Tell",juror,-3.2414427323141757,8,0
51,"Disclosure, Disclose, Csa, Tell",trachomatis,-3.353204273117826,9,0
51,"Disclosure, Disclose, Csa, Tell",crisis,-3.6292505612270842,12,0
53,"Adverse Event, Growth, Mortality, Trajectory",negative,3.2732596054067535,0,19
53,"Adverse Event, Growth, Mortality, Trajectory",dementia,3.042088675696162,0,15
53,"Adverse Event, Growth, Mortality, Trajectory",quality,2.9749985771092726,0,14
53,"Adverse Event, Growth, Mortality, Trajectory",ibs,2.9031410479564475,0,13
53,"Adverse Event, Growth, Mortality, Trajectory",music,2.9031410479564475,0,13
53,"Adverse Event, Growth, Mortality, Trajectory",flexibility,2.825781600440547,0,12
53,"Adverse Event, Growth, Mortality, Trajectory",survival,2.7420017437861572,0,11
53,"Adverse Event, Growth, Mortality, Trajectory",ptg,2.7420017437861572,0,11
53,"Adverse Event, Growth, Mortality, Trajectory",sm,2.6506318764031986,0,10
53,"Adverse Event, Growth, Mortality, Trajectory",prosocial,2.6506318764031986,0,10
53,"Adverse Event, Growth, Mortality, Trajectory",interpersonal,2.6506318764031986,0,10
53,"Adverse Event, Growth, Mortality, Trajectory",welfare,2.5501504870809173,0,9
53,"Adverse Event, Growth, Mortality, Trajectory",neet,2.5501504870809173,0,9
53,"Adverse Event, Growth, Mortality, Trajectory",leave,2.5501504870809173,0,9
53,"Adverse Event, Growth, Mortality, Trajectory",stature,2.5501504870809173,0,9
53,"Adverse Event, Growth, Mortality, Trajectory",muscle,-2.9663592698636787,6,0
53,"Adverse Event, Growth, Mortality, Trajectory",infant,-2.9663592698636787,6,0
53,"Adverse Event, Growth, Mortality, Trajectory",bmi,-2.9663592698636787,6,0
53,"Adverse Event, Growth, Mortality, Trajectory",familial,-2.9663592698636787,6,0
53,"Adverse Event, Growth, Mortality, Trajectory",war,-3.11005253058329,7,0
53,"Adverse Event, Growth, Mortality, Trajectory",practice,-3.11005253058329,7,0
53,"Adverse Event, Growth, Mortality, Trajectory",grip,-3.235808441782276,8,0
53,"Adverse Event, Growth, Mortality, Trajectory",yoga,-3.34762719672009,9,0
53,"Adverse Event, Growth, Mortality, Trajectory",recovery,-3.4483041271045805,10,0
53,"Adverse Event, Growth, Mortality, Trajectory",predict,-3.539869729555785,11,0
53,"Adverse Event, Growth, Mortality, Trajectory",discrimination,-3.539869729555785,11,0
53,"Adverse Event, Growth, Mortality, Trajectory",onset,-3.6238455155770826,12,0
53,"Adverse Event, Growth, Mortality, Trajectory",strength,-3.6238455155770826,12,0
53,"Adverse Event, Growth, Mortality, Trajectory",asthma,-3.701401087051769,13,0
53,"Adverse Event, Growth, Mortality, Trajectory",line,-3.701401087051769,13,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",lifestyle,2.853962152692052,0,15
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",expectation,2.786966456827672,0,14
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",plb,2.5542524339479256,0,11
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",speech,2.5542524339479256,0,11
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",attention,2.4629767043720774,0,10
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",connectedness,2.4629767043720774,0,10
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",cluster,2.3625893868033376,0,9
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",perfectionism,2.3625893868033376,0,9
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",derailment,2.3625893868033376,0,9
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",aaes,2.3625893868033376,0,9
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",ml,2.251059984983609,0,8
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",hazard,2.251059984983609,0,8
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",ahr,2.251059984983609,0,8
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",ketamine,2.251059984983609,0,8
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",belief,2.251059984983609,0,8
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",hypomentalizing,-2.7839816255281553,4,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",girl,-2.9851972801318585,5,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",break-up,-2.9851972801318585,5,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",trauma-related,-2.9851972801318585,5,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",srp,-2.9851972801318585,5,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",disorder-specific,-2.9851972801318585,5,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",sensitization,-2.9851972801318585,5,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",posttraumatic,-3.1527966210789806,6,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",pdd,-3.296443018470228,7,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",mentalizing,-3.296443018470228,7,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",mbct,-3.296443018470228,7,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",cbt,-3.296443018470228,7,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",appraisal,-3.634553704392986,10,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",sp,-4.0898238023465705,16,0
55,"Psychotherapy, Chronic Depression, Antidepressant, Major Depression",cbasp,-4.530089657200025,25,0
58,"Inflammation, Il, Inflammatory, Cytokine",mtbi,3.291628548378542,0,13
58,"Inflammation, Il, Inflammatory, Cytokine",potential,3.2143176122073536,0,12
58,"Inflammation, Il, Inflammatory, Cytokine",pacap,3.1305862306169567,0,11
58,"Inflammation, Il, Inflammatory, Cytokine",oxidative,3.1305862306169567,0,11
58,"Inflammation, Il, Inflammatory, Cytokine",methamphetamine,3.0392648020580175,0,10
58,"Inflammation, Il, Inflammatory, Cytokine",neuropsychiatric,3.0392648020580175,0,10
58,"Inflammation, Il, Inflammatory, Cytokine",ambivalence,2.9388318153604622,0,9
58,"Inflammation, Il, Inflammatory, Cytokine",pi,2.9388318153604622,0,9
58,"Inflammation, Il, Inflammatory, Cytokine",epigenetic,2.9388318153604622,0,9
58,"Inflammation, Il, Inflammatory, Cytokine",dog,2.9388318153604622,0,9
58,"Inflammation, Il, Inflammatory, Cytokine",cluster,2.8272567742368997,0,8
58,"Inflammation, Il, Inflammatory, Cytokine",ptsd,2.701744347311476,0,7
58,"Inflammation, Il, Inflammatory, Cytokine",recent,2.701744347311476,0,7
58,"Inflammation, Il, Inflammatory, Cytokine",lifetime,2.701744347311476,0,7
58,"Inflammation, Il, Inflammatory, Cytokine",onset,2.701744347311476,0,7
58,"Inflammation, Il, Inflammatory, Cytokine",people,-2.5758076077517416,6,0
58,"Inflammation, Il, Inflammatory, Cytokine",cd,-2.5758076077517416,6,0
58,"Inflammation, Il, Inflammatory, Cytokine",csa,-2.719260688099121,7,0
58,"Inflammation, Il, Inflammatory, Cytokine",provide,-2.719260688099121,7,0
58,"Inflammation, Il, Inflammatory, Cytokine",behavior,-2.719260688099121,7,0
58,"Inflammation, Il, Inflammatory, Cytokine",predict,-2.8447761918742502,8,0
58,"Inflammation, Il, Inflammatory, Cytokine",comorbid,-2.9563543120075106,9,0
58,"Inflammation, Il, Inflammatory, Cytokine",trust,-2.9563543120075106,9,0
58,"Inflammation, Il, Inflammatory, Cytokine",ssrd,-2.9563543120075106,9,0
58,"Inflammation, Il, Inflammatory, Cytokine",metabolic,-2.9563543120075106,9,0
58,"Inflammation, Il, Inflammatory, Cytokine",cardiometabolic,-3.0567903798770324,10,0
58,"Inflammation, Il, Inflammatory, Cytokine",sli,-3.148114891772483,11,0
58,"Inflammation, Il, Inflammatory, Cytokine",eca,-3.148114891772483,11,0
58,"Inflammation, Il, Inflammatory, Cytokine",ng,-3.309163382709859,13,0
58,"Inflammation, Il, Inflammatory, Cytokine",ml,-3.4480200606161233,15,0
63,"Executive, Executive Function, Ef, Work Memory",attachment,3.078034438158716,0,12
63,"Executive, Executive Function, Ef, Work Memory",burnout,3.078034438158716,0,12
63,"Executive, Executive Function, Ef, Work Memory",work-related,2.9942710040909333,0,11
63,"Executive, Executive Function, Ef, Work Memory",alpha,2.9029175464912598,0,10
63,"Executive, Executive Function, Ef, Work Memory",maternal,2.802452554163911,0,9
63,"Executive, Executive Function, Ef, Work Memory",pathway,2.690845530795822,0,8
63,"Executive, Executive Function, Ef, Work Memory",power,2.690845530795822,0,8
63,"Executive, Executive Function, Ef, Work Memory",capacity,2.690845530795822,0,8
63,"Executive, Executive Function, Ef, Work Memory",cross-sectional,2.5653011449855017,0,7
63,"Executive, Executive Function, Ef, Work Memory",alexithymia,2.5653011449855017,0,7
63,"Executive, Executive Function, Ef, Work Memory",rumination,2.5653011449855017,0,7
63,"Executive, Executive Function, Ef, Work Memory",model,2.5653011449855017,0,7
63,"Executive, Executive Function, Ef, Work Memory",mediation,2.5653011449855017,0,7
63,"Executive, Executive Function, Ef, Work Memory",linear,2.5653011449855017,0,7
63,"Executive, Executive Function, Ef, Work Memory",serial,2.42181920377924,0,6
63,"Executive, Executive Function, Ef, Work Memory",alcohol,-2.7130044795283794,6,0
63,"Executive, Executive Function, Ef, Work Memory",right,-2.7130044795283794,6,0
63,"Executive, Executive Function, Ef, Work Memory",cbf,-2.7130044795283794,6,0
63,"Executive, Executive Function, Ef, Work Memory",thickness,-2.7130044795283794,6,0
63,"Executive, Executive Function, Ef, Work Memory",men,-2.7130044795283794,6,0
63,"Executive, Executive Function, Ef, Work Memory",symptomatology,-2.8565462402837793,7,0
63,"Executive, Executive Function, Ef, Work Memory",resilient,-2.8565462402837793,7,0
63,"Executive, Executive Function, Ef, Work Memory",jso,-2.8565462402837793,7,0
63,"Executive, Executive Function, Ef, Work Memory",victim,-2.8565462402837793,7,0
63,"Executive, Executive Function, Ef, Work Memory",perfusion,-2.8565462402837793,7,0
63,"Executive, Executive Function, Ef, Work Memory",structure,-2.8565462402837793,7,0
63,"Executive, Executive Function, Ef, Work Memory",activity,-2.9821504948461737,8,0
63,"Executive, Executive Function, Ef, Work Memory",offend,-3.0938174362301085,9,0
63,"Executive, Executive Function, Ef, Work Memory",expose,-3.1943423958980155,10,0
63,"Executive, Executive Function, Ef, Work Memory",ip-elt,-3.5188837444226753,14,0
66,"Aud, Drinking, Drink, Alcoholrelated",burden,2.9716309868616912,0,16
66,"Aud, Drinking, Drink, Alcoholrelated",hct,2.7699398831477344,0,13
66,"Aud, Drinking, Drink, Alcoholrelated",initiation,2.6089175389087496,0,11
66,"Aud, Drinking, Drink, Alcoholrelated",disease,2.6089175389087496,0,11
66,"Aud, Drinking, Drink, Alcoholrelated",r,2.6089175389087496,0,11
66,"Aud, Drinking, Drink, Alcoholrelated",regression,2.5176060867867136,0,10
66,"Aud, Drinking, Drink, Alcoholrelated",future,2.5176060867867136,0,10
66,"Aud, Drinking, Drink, Alcoholrelated",eft,2.5176060867867136,0,10
66,"Aud, Drinking, Drink, Alcoholrelated",problematic,2.5176060867867136,0,10
66,"Aud, Drinking, Drink, Alcoholrelated",ne,2.417183069652615,0,9
66,"Aud, Drinking, Drink, Alcoholrelated",demand,2.417183069652615,0,9
66,"Aud, Drinking, Drink, Alcoholrelated",liver,2.417183069652615,0,9
66,"Aud, Drinking, Drink, Alcoholrelated",alcohol-associated,2.417183069652615,0,9
66,"Aud, Drinking, Drink, Alcoholrelated",immunoglobulin,2.305617991226164,0,8
66,"Aud, Drinking, Drink, Alcoholrelated",comorbid,2.305617991226164,0,8
66,"Aud, Drinking, Drink, Alcoholrelated",attachment,-2.9310822184590224,5,0
66,"Aud, Drinking, Drink, Alcoholrelated",greenland,-2.9310822184590224,5,0
66,"Aud, Drinking, Drink, Alcoholrelated",lifetime,-2.9310822184590224,5,0
66,"Aud, Drinking, Drink, Alcoholrelated",cu,-3.0987133371832085,6,0
66,"Aud, Drinking, Drink, Alcoholrelated",impaired,-3.0987133371832085,6,0
66,"Aud, Drinking, Drink, Alcoholrelated",alcoholic,-3.0987133371832085,6,0
66,"Aud, Drinking, Drink, Alcoholrelated",ptss,-3.242391548045463,7,0
66,"Aud, Drinking, Drink, Alcoholrelated",depressive,-3.3681323917665473,8,0
66,"Aud, Drinking, Drink, Alcoholrelated",motif,-3.3681323917665473,8,0
66,"Aud, Drinking, Drink, Alcoholrelated",mindfulness,-3.3681323917665473,8,0
66,"Aud, Drinking, Drink, Alcoholrelated",eeg,-3.4799360615749464,9,0
66,"Aud, Drinking, Drink, Alcoholrelated",recognition,-3.4799360615749464,9,0
66,"Aud, Drinking, Drink, Alcoholrelated",alpha,-3.580597889147474,10,0
66,"Aud, Drinking, Drink, Alcoholrelated",asymmetry,-3.580597889147474,10,0
66,"Aud, Drinking, Drink, Alcoholrelated",cm,-3.672148371073054,11,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",aggression,3.675876798620412,0,24
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",cm,3.39248220002605,0,18
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",somatic,3.3364975832078896,0,17
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",network,3.3364975832078896,0,17
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",overt,3.07532904323737,0,13
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",schizophrenia,3.07532904323737,0,13
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",insomnia,2.9979540948105647,0,12
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",si,2.9979540948105647,0,12
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",psychotic,2.9141587498292028,0,11
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",bias,2.9141587498292028,0,11
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",crave,2.8227734066878876,0,10
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",flexibility,2.72227655416057,0,9
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",bad,2.72227655416057,0,9
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",ca,2.6106376959039697,0,8
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",nu,2.6106376959039697,0,8
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",pce,-2.793926237141,6,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",adoptee,-2.793926237141,6,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",burnout,-2.793926237141,6,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",reappraisal,-2.793926237141,6,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",follow,-2.793926237141,6,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",defense,-2.937544947183718,7,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",capital,-2.937544947183718,7,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",past,-2.937544947183718,7,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",person,-3.0632262248643416,8,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",state,-3.1749702633039574,9,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",memory,-3.2755723940717374,10,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",fatigue,-3.450963933399036,12,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",hopelessness,-3.6004231695799236,14,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",ptsd,-3.667634564891147,15,0
67,"Alexithymia, Toronto, Toronto Alexithymia, Ta",alcohol,-3.667634564891147,15,0
71,"Domestic, Domestic Violence, Dv, Witness Domestic",parent,2.629220088736691,0,10
71,"Domestic, Domestic Violence, Dv, Witness Domestic",shelter,2.629220088736691,0,10
71,"Domestic, Domestic Violence, Dv, Witness Domestic",different,2.5287565465567363,0,9
71,"Domestic, Domestic Violence, Dv, Witness Domestic",old,2.5287565465567363,0,9
71,"Domestic, Domestic Violence, Dv, Witness Domestic",edv,2.417150972232215,0,8
71,"Domestic, Domestic Violence, Dv, Witness Domestic",temperature,2.2916080343628957,0,7
